"LINE.L2","LTR.ERVL","SINE.MIR","LTR.ERV1","LTR.ERVL.MaLR","LINE.L1","LTR.ERVK","SINE.Alu","LINE.CR1","sample"
19.4537770856991,17.080146235327,19.8849322041581,17.9105828248142,18.2604749740173,20.1634329231831,15.4604372467242,21.4122185093289,16.8570958182668,"BA3011R"
19.6049111713816,17.9347488526047,19.7147013722864,18.4902641025518,18.6845815378465,20.5527603055228,16.0900107673666,21.6354247801134,16.924453687141,"BA2065R"
19.6557770449214,17.0839295157503,19.5435435369287,18.0836802213911,18.1833194257848,20.033937654819,15.6313600533852,21.1962280131365,16.6979735508702,"BA2374R"
20.1990278815379,17.8320510978717,20.1049485763711,18.6511654522135,18.9447646722413,20.9382276099713,15.9830758462644,22.0234867965419,17.2895078064728,"BA2804R"
19.2481195570888,17.2913521261564,19.1844111709602,18.1391575405447,18.2972021121548,20.0957080967199,15.5169773964366,21.3535258874911,16.4698500983158,"BA2031R"
19.0988892841122,17.1198697748516,19.1236122453903,18.2859975000868,18.2333520508472,20.0640087190816,15.8699734841393,20.9791368324003,16.5265019607749,"BA2198R"
19.7056490063303,17.4555638096256,19.3938342610376,18.5065264930993,18.5261562935536,20.5133388196863,15.9029466738858,21.5465569409251,16.6601589851347,"BA2066R"
19.873323696597,17.7859272584058,19.9038663248316,18.4579637617514,18.6122038786984,20.6255478859827,15.9001706675172,21.7307329365696,17.176858271849,"BA2459R"
20.0031203991513,19.1548904771089,19.9688724844906,18.2719044810756,18.6612163206553,20.6969800997521,15.8360325413582,21.8410014462455,17.1302703968808,"BA2559R"
19.9324503042769,17.7355410142829,19.8272996400746,18.6234761650241,18.8986353538597,20.8676601827331,16.087298191991,21.632726513037,17.1086893049724,"BA2093R"
19.5430734564895,17.4628618585642,19.5219170076816,18.1013920003869,18.440975879536,20.0402788237253,15.5186216896916,22.0308247731059,16.6672593896836,"BA2304R"
19.7712298110003,18.1066926884561,19.4862571717773,18.5066367605775,18.5986555759556,20.5415020013057,15.9291423224278,21.4994187051988,16.7695705130959,"BA2976R"
19.9685154533772,17.9684485457832,19.8981538966779,18.4316333971136,18.7738450798656,20.7557806851979,15.7869564017035,21.9731327306622,17.2000951637116,"BA2760R"
19.6724585738677,17.666382991798,19.5554978380072,18.4227720375838,18.5708899733035,20.4970841884002,15.9471377580984,21.6890571577655,16.7917097695889,"BA2201R"
20.9042989108287,18.6443736791014,20.6582537445564,19.2216964221796,19.525819926435,21.8685905436265,16.7124061346313,22.6344491805639,17.9159126265486,"BA2355R"
19.9857426397518,17.7576226034616,19.612369263375,18.8382688560831,18.8245618677121,20.7901516473761,16.348399151195,21.7948414855842,16.8690699716041,"BA2113R"
19.8030179588576,17.374191588458,19.8075180941803,18.4413111062335,18.5628176759946,20.5554708271808,15.8812180850515,21.6724773199213,16.9641506567717,"BA2155R"
19.7270747936031,17.4425121912341,19.6514738153991,18.3009417064295,18.5826595186223,20.4004370357753,15.9280448439562,21.4533418965481,16.8481786058214,"BA2955R"
20.0405524470977,17.5720609857577,19.6535176691542,18.6001903047911,18.6996854110846,20.7833452400847,15.9807741247922,21.7040342062524,16.9234150013489,"BA2322R"
19.7941818999105,17.8132183884791,19.6528835706953,18.3858290725059,18.6152103111162,20.3574093045173,15.9342764019105,22.1862285136834,16.7795960095467,"BA2376R"
19.6213368973667,17.4968385718065,19.2687221515381,18.5352856835883,18.4096752064528,20.5082807226542,15.9743073509109,21.3224620956097,16.6388907578604,"BA2020R"
19.7409442990359,17.4555415334819,19.4633928732178,18.3993002987514,18.5258847433412,20.4268866318995,15.7563466006506,21.7725056748167,16.7261713307682,"BA2226R"
19.5376715733299,17.3181789475979,19.2814009896212,18.3765788587553,18.4045430815524,20.3663903154743,16.0714805206114,21.2521211077162,16.6018970380275,"BA2200R"
19.5690179205294,17.080105590691,19.2250408829483,18.2835362510456,18.1127494576377,20.1324551253619,15.7875698717816,21.494223639669,16.5593419126109,"BA2121R"
20.2750423194958,18.7346196737831,19.8625027021048,18.838157537855,18.9536790975613,21.0890466250476,16.2752402778419,21.8865396135026,17.2261843402904,"BA2867R"
19.9243982138197,17.6559607467086,19.7123369724157,18.819001059545,18.8608916585393,20.8724570793065,16.0751381455286,21.5744485918912,16.9964031574416,"BA2224R"
20.5604890836181,17.8636403494025,20.0338816529825,18.9759619843947,19.1010346309169,21.2839882066127,16.7788567509454,22.0640057206725,17.3622739253253,"BA2046R"
20.4290557645673,17.8663100977274,19.9642687828574,19.045484692056,19.129924715745,21.2913905481512,16.7560898639187,21.9479845084481,17.204175321681,"BA2972R"
20.0114365318273,18.8413094235742,19.6459708081049,18.7677600745278,18.8389670491675,20.8779579952548,16.3888590060775,21.5915570337364,16.8703698096082,"BA2851R"
20.020918013476,17.6012481527797,19.6443069673268,18.7601632702694,18.768891840217,20.7742157015561,16.2685184150348,21.6965348532595,16.8474476870679,"BA2587R"
20.3845051893047,19.7258192796254,20.0528347925676,18.9520850626444,19.1627019652899,21.0416309576998,16.5473990554172,21.9965474099816,17.2344219833639,"BA2461R"
20.9731110457051,19.5514507447537,20.5202679972279,19.4061010616405,19.6808764743002,21.5871402203906,16.9128984796769,22.4079665125927,17.725928546071,"BA2024R"
19.4280659421093,16.9922495278172,19.220351998808,18.1683538166451,18.1441322436067,20.2036554727613,15.7908066909428,21.5515936465586,16.5079990823387,"BA2426R"
