"sample","HSC.like","Progenitor.like","GMP.like","Promono.like","Monocyte.like","cDC.like","HSC.Prog","GMP","Myeloid","Myeloid.like","Exhausted.T.cells","Cytotoxicity","Stroma","Cytolytic_score","Apoptosis","MHC2","Proliferation","SASP","Cellular_senescence","T.cell.senescence"
"BA3271R",0.00319024358943509,0.346710821733273,0.184703901206848,0.334072295688203,0.378452842195893,0.184370533188812,0.29212834533297,0.32140213422495,0.442156587493215,0.430063451064069,0.0591844747321779,0.165605024111248,-0.194723265855437,0.126937310754738,0.264730290456432,0.201271661712747,0.199930650457911,-0.237157198138074,0.193685863287164,0.0680480008972131
"BA3152R",-0.0256422595988033,0.311234649850647,0.265871456637665,0.319791283471122,0.405205233309001,0.166293847622091,0.19879041525691,0.365824953630927,0.456613697194302,0.4459898553166,0.0540131246845028,0.0420096444992711,-0.162330137011907,0.0247168330155881,0.225333632387574,0.176160899556951,0.348119403593938,-0.183206213897145,0.17534907194527,0.0231686573580814
"BA3095R",0.0752945611460013,0.375988364147518,0.184912059126205,0.230670487327925,0.0827989593276808,0.145999680440819,0.332758740492493,0.332310302667365,0.21437288262489,0.269975854904823,0.0574793875147231,0.00484467870359984,-0.172760238509131,0.00648200067287208,0.269743187170573,0.200893107509394,0.122213270238848,-0.16530200213112,0.120067664816165,0.0134301575730388
"BA3192R",0.0319726172429559,0.387851174323032,0.248026008045654,0.273600650545025,0.103041533307129,0.103208978749314,0.316026062462251,0.376184178789164,0.248679506616505,0.281353997042694,-0.0292388804756296,-0.047773914993832,-0.117927437896035,-0.0513064932152069,0.211685544465627,0.14953592058774,0.250841373120933,-0.233785261623016,0.144563449784108,-0.0393558758107628
"BA3251R",0.00462394828236168,0.371734737705238,0.252341191879502,0.366613099963213,0.367059726355588,0.188194447443311,0.279126511980929,0.37366610940606,0.437501637748704,0.438291500552155,-0.0226933647428347,-0.0440619042278794,-0.179937942765285,-0.0503644723561736,0.27364584501514,0.158270708316976,0.240377751035144,-0.219645561101453,0.195695246640124,-0.00672909774014468
"BA3362R",-0.0695497164673516,0.253699654438609,0.267506314903171,0.39451683478867,0.120903288599397,0.219899900245715,0.155182827424381,0.243235937487004,0.322477399067887,0.392142549647182,-0.0302540804307588,0.00935292138611632,-0.225705153367353,-0.00251205562408879,0.291611528540989,0.174275138803208,0.228751504273156,-0.16382283663283,0.314632049197181,0.00306547785939926
"BA3187R",-0.0131680261796482,0.333998750512485,0.338757133501731,0.339294081201959,0.341754169240272,0.175036382244601,0.19004591397677,0.432030840631784,0.428328373294402,0.430544481254796,0.0458130012900331,0.0377929797016934,-0.208312304902895,0.0433890321857127,0.252226085006168,0.132339745387247,0.320889509861913,-0.198390443609444,0.163918951756108,0.0120749920559263
"BA3435R",0.102350473623844,0.386696862614943,0.155447188698662,0.12102460841449,0.18061841391057,0.131073243827973,0.326769612323547,0.25050735667174,0.264714470211691,0.279519718494394,0.00608559089124461,0.278849388807895,-0.218723714461953,0.241964786363127,0.249545811371538,0.226354382816443,0.0031666224733311,-0.318763670012899,0.134142694255967,-0.0123460251593487
"BA3261R",-0.0450504102601121,0.361702231506609,0.268100383571896,0.292402563457182,0.304671795159751,0.123414619400697,0.244605508608203,0.368835824371418,0.343747543376944,0.352707432571546,0.0768859722923326,0.164786363126612,-0.163246041982093,0.154278344734776,0.274789727486823,0.15202456396164,0.23499296306117,-0.156826594133812,0.110618890072712,0.0377483691283949
"BA3317R",-0.00440137314821498,0.377672243806251,0.264189821311629,0.230620147534318,0.0620903288599397,0.0774693503880053,0.32931118344745,0.36694155417488,0.189127220319314,0.233348307035768,0.0560042627180436,0.143276886845352,-0.161488999794389,0.140473253336324,0.246529101715824,0.152389097638943,0.19477022864952,-0.12855420335371,0.150778519224658,0.036383857642199
"BA3299R",-0.0224159227443714,0.347518595888405,0.248568621947797,0.415121299541133,0.413603608662287,0.160258929304009,0.226370871617252,0.384792607563773,0.455705916484175,0.452215172103992,0.0507487800774019,0.223595379611977,-0.148797173778949,0.200213076146686,0.297263653695189,0.165168807133644,0.247297407550941,-0.140506701811452,0.285547393409223,0.0579076244415783
"BA3347R",-0.0689381361437956,0.265428242322485,0.228742164842361,0.449747332959012,0.412518015235742,0.15972345175736,0.1716215277221,0.31759903851752,0.463797330937541,0.464231568308159,0.00583319311234509,0.0773129976449478,-0.129422979868783,0.094426376584053,0.333923965459235,0.171162582020077,0.182134334142411,-0.101480567550895,0.236097870988243,0.0062524533168844
